score,model,date_function,date_mid,mean,lower,upper,y_sd,mean_std,lower_std,upper_std,score_label,main_model,main_model_pretty
score_ridge_logit,date_rw2_creator_source,rw2,-36,-0.9163640019128603,-1.180968866836886,-0.692346216668378,2.0103391574157827,-0.4558255747705838,-0.5874475769327292,-0.34439274294311795,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-35.5,-0.9125197704944452,-1.1782226708567085,-0.6884579685423595,2.0103391574157827,-0.4539133444863383,-0.5860815407740804,-0.34245861749384965,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-35,-0.9086136544767774,-1.1754069197533559,-0.6844693649827119,2.0103391574157827,-0.45197033103845374,-0.5846809059145515,-0.34047457239134327,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-34.5,-0.9046451450424098,-1.1725201387429915,-0.6803818013926115,2.0103391574157827,-0.44999628132662844,-0.5832449387546245,-0.3384413017489135,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-29.5,-0.9006138967960757,-1.1695612592065485,-0.6761968427743407,2.0103391574157827,-0.44799102354141174,-0.5817731077327154,-0.33635958404330485,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-29,-0.8965197017636309,-1.1665295890657756,-0.6719161691477334,2.0103391574157827,-0.445954454230536,-0.5802650685893751,-0.33423025496427033,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-25.5,-0.8923619219873183,-1.1634236675781882,-0.667541129550122,2.0103391574157827,-0.44388625605562837,-0.5787200947096541,-0.3320539855614322,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-24,-0.8881399577807828,-1.1602419215766704,-0.6630732207249627,2.0103391574157827,-0.4417861307156023,-0.5771374035553876,-0.329831520357649,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-23,-0.8838534856847697,-1.1569832814767498,-0.6585141867914748,2.0103391574157827,-0.4396539173126046,-0.5755164630847709,-0.32756372692753527,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-22.5,-0.8795017296528778,-1.153645671718981,-0.6538654828628203,2.0103391574157827,-0.4374892298190346,-0.5738562408553739,-0.3252513290858546,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-20.5,-0.8750834618670221,-1.1502258902873534,-0.6491283397723961,2.0103391574157827,-0.43529145748317905,-0.5721551440931621,-0.3228949390842224,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-19.5,-0.8705972029841857,-1.1467201014641584,-0.6443038819423275,2.0103391574157827,-0.43305986443765365,-0.5704112648028132,-0.32049511624225463,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-19,-0.8660414834783385,-1.1431245656338014,-0.6393932351939895,2.0103391574157827,-0.4307937196983235,-0.5686227427929356,-0.31805242057559385,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-17,-0.8614148478458816,-1.1394357175132708,-0.6343974991427173,2.0103391574157827,-0.4284922992562105,-0.5667878045901338,-0.3155673990642514,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-15,-0.8567162665762187,-1.1356510403619287,-0.6293180001704406,2.0103391574157827,-0.42615509100339866,-0.5649051982958768,-0.3130407114884067,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-13.5,-0.85194538481493,-1.1317696637764383,-0.6241563968094688,2.0103391574157827,-0.4237819184251848,-0.5629744909467349,-0.31047318284930536,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-13,-0.8471016169352966,-1.1277902503410597,-0.6189141660395622,2.0103391574157827,-0.4213724902141461,-0.560995017273997,-0.3078655478387804,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-12.5,-0.8421842636960852,-1.1237113557528828,-0.6135926434251431,2.0103391574157827,-0.4189264585477618,-0.558966058840227,-0.3052184708046447,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-10,-0.8371935381401502,-1.1195333164325232,-0.6081937202068922,2.0103391574157827,-0.4164439293996202,-0.5568877829906285,-0.30253289250392107,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-8.5,-0.8321297988685175,-1.1152568494867705,-0.6027192842854375,2.0103391574157827,-0.41392508114809334,-0.554760546434559,-0.29980975203219495,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-7,-0.8269930969848427,-1.1108820958025265,-0.5971709564352695,2.0103391574157827,-0.41136993921359616,-0.5525844192531795,-0.2970498556088968,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-6.5,-0.8217831851785582,-1.106408680138224,-0.5915500979279601,2.0103391574157827,-0.40877838057680294,-0.5503592147906385,-0.29425388036930844,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,-3.5,-0.8164996490952475,-1.101835874718585,-0.5858579321930902,2.0103391574157827,-0.4061501991260161,-0.5480845710307681,-0.29142243488217634,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,0,-0.8111425372941914,-1.0971633741415288,-0.5800960592035128,2.0103391574157827,-0.40348541901600593,-0.545760336057868,-0.2885563150196035,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,1,-0.8057124333107591,-1.0923922300447821,-0.5742662388246424,2.0103391574157827,-0.40078433051389845,-0.5433870329865197,-0.28565639618881056,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,1.5,-0.8002106170058867,-1.087524915070253,-0.5683705453484289,2.0103391574157827,-0.3980475702590045,-0.5409658917792889,-0.2827237102017395,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,4.5,-0.794638578810098,-1.0825644695736116,-0.5624110417194111,2.0103391574157827,-0.39527587963395033,-0.5384984247957487,-0.2797592832258065,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,9,-0.7889981016082098,-1.0775147743062108,-0.556389795420799,2.0103391574157827,-0.39247014549646336,-0.5359865624322399,-0.2767641436860921,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,10,-0.783289910531875,-1.0723774743153467,-0.5503082399142097,2.0103391574157827,-0.38963072854769715,-0.5334311229821781,-0.2737390046272644,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,10.5,-0.7775147845726325,-1.0671543243987796,-0.5441677800435626,2.0103391574157827,-0.3867580162802476,-0.5308329793319886,-0.27068456485873277,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,12.5,-0.7716736696071397,-1.0618474938715399,-0.5379698324120443,2.0103391574157827,-0.38385247920012555,-0.528193210560802,-0.2676015290393014,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,13,-0.7657671722845514,-1.0564584127988588,-0.5317155913927955,2.0103391574157827,-0.3809144190719127,-0.5255125280238272,-0.26449049128421515,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,14,-0.759796069201389,-1.0509889044264316,-0.5254062789081803,2.0103391574157827,-0.3779442221968551,-0.5227918386554432,-0.2613520594124878,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,15,-0.7537609463240448,-1.0454402771570466,-0.5190430025665618,2.0103391574157827,-0.3749421800513386,-0.5200317932924918,-0.25818678438009063,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,16,-0.7476622899304988,-1.0398136441322154,-0.5126267714320722,2.0103391574157827,-0.3719085345238916,-0.5172329456432903,-0.25499516812428563,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,16.5,-0.7415002011337313,-1.034109213693099,-0.506158390077675,2.0103391574157827,-0.36884333591099255,-0.5143953993426703,-0.2517776108625985,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,20,-0.7352748415238676,-1.028327420728417,-0.4996386305724561,2.0103391574157827,-0.3657466645921758,-0.5115193707166775,-0.24853449664419971,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,24.5,-0.728986550767293,-1.0224690736316047,-0.49306831588600214,2.0103391574157827,-0.3626186895271833,-0.5086052618832492,-0.24526623483761983,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,25.5,-0.7226358421764575,-1.0165353453419221,-0.4864483156171747,2.0103391574157827,-0.35945966605225926,-0.5056536562958068,-0.24197325800611982,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,30,-0.7162227889026224,-1.010526343988357,-0.479779284751511,2.0103391574157827,-0.3562696305549261,-0.5026646077407911,-0.2386558919581757,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,31,-0.7097472644729125,-1.0044414080621755,-0.47306183951623587,2.0103391574157827,-0.3530485201239708,-0.49963778716490215,-0.23531444322277417,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,33,-0.7032090298114166,-0.998279572723302,-0.4662965270335215,2.0103391574157827,-0.34979621583622045,-0.4965727146291842,-0.23194918395407896,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,39.5,-0.6966076301481414,-0.9920393291972898,-0.45948378382114785,2.0103391574157827,-0.3465124914761174,-0.49346863962622106,-0.22856033128847641,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,40,-0.6899425918583142,-0.9857191018568942,-0.4526240124203031,2.0103391574157827,-0.3431971114491995,-0.4903247783941093,-0.22514808546142764,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,41,-0.6832133217782289,-0.9793171089306832,-0.4457175164581349,2.0103391574157827,-0.3398497806989317,-0.4871402446289508,-0.22171259750573052,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,42,-0.6764196115016371,-0.9728322652952732,-0.43876477600125813,2.0103391574157827,-0.3364703955581056,-0.4839144985594438,-0.21825410622020325,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,42.5,-0.6695615076668332,-0.9662639920549267,-0.4317663630456828,2.0103391574157827,-0.33305897922593813,-0.4806472522263476,-0.21477289613196543,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,43.5,-0.662638904878287,-0.9596114544545825,-0.4247227291169391,2.0103391574157827,-0.3296154792756885,-0.4773380903987006,-0.21126919184268617,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,44,-0.6556519192809436,-0.9528744388394761,-0.417634358944511,2.0103391574157827,-0.32613995348116287,-0.47398690679853306,-0.20774323447062767,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,45,-0.648600867275777,-0.9460531914394522,-0.4105017889136885,2.0103391574157827,-0.3226325592292246,-0.47059382390758825,-0.20419529082912233,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,47.5,-0.6414859269575862,-0.9391476297950027,-0.4033254696754903,2.0103391574157827,-0.3190933851093031,-0.46715880070815635,-0.20062558508483236,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,48,-0.6343070410569661,-0.9321571622322162,-0.39610571543920686,2.0103391574157827,-0.3155224026339638,-0.4636815428847688,-0.19703427353441508,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,50,-0.6270641908731194,-0.9250814148539921,-0.3888427957935573,2.0103391574157827,-0.3119196025008971,-0.4601618644503499,-0.1934214902789838,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,50.5,-0.6197572733251375,-0.9179197950157035,-0.3815369197339089,2.0103391574157827,-0.3082849334347209,-0.4565994706065696,-0.18978733927879146,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,51.5,-0.6123863879308552,-0.9106721814287899,-0.37418834948381263,2.0103391574157827,-0.30461844493844287,-0.45299430102104044,-0.18613195097130678,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,53,-0.6049507878318924,-0.9033359570483774,-0.3667971004391291,2.0103391574157827,-0.3009197655034161,-0.44934505390104557,-0.18245533301486966,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,54,-0.5974498110421863,-0.8959088279672531,-0.359363160220909,2.0103391574157827,-0.2971885658389036,-0.44565058819175124,-0.17875747925183785,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,54.5,-0.5898820842828215,-0.8883868049215,-0.3518861965537694,2.0103391574157827,-0.29342416283682865,-0.44190891951957434,-0.17503822439896471,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,55.5,-0.5822462048436597,-0.8807659571471366,-0.3443657962274824,2.0103391574157827,-0.28962585874918534,-0.43811809261046725,-0.1712973629137046,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,56,-0.5745410611741267,-0.873043151264394,-0.33680159775963414,2.0103391574157827,-0.2857931006590342,-0.43427654883201844,-0.16753471498440106,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,56.5,-0.5667658205199261,-0.8652158882838136,-0.3291933180038351,2.0103391574157827,-0.2819254743306511,-0.4303830451156395,-0.16375013976596917,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,59.5,-0.5589196886185743,-0.8572817064111833,-0.3215406600778245,2.0103391574157827,-0.27802258467523716,-0.4264363568947179,-0.15994348958070997,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,60,-0.5510021222725221,-0.8492388752628397,-0.3138433540657386,2.0103391574157827,-0.2740841614908477,-0.42243562342709634,-0.1561146301647791,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,61,-0.5430124579797516,-0.8410853806897409,-0.3061010359423509,2.0103391574157827,-0.2701098747326666,-0.4183798428176295,-0.15226338044165272,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,62.5,-0.5349504769795422,-0.8328203157216202,-0.2983134680460509,2.0103391574157827,-0.2660996155828758,-0.41426856391345435,-0.14838962219167134,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,63,-0.5268161483039107,-0.8244427379151118,-0.2904805667892744,2.0103391574157827,-0.2620533686371177,-0.4101013179163772,-0.14449331383599798,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,64,-0.518609287491935,-0.8159512839876898,-0.2826021549022062,2.0103391574157827,-0.2579710421392718,-0.40587742669081034,-0.14057436719557356,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,64.5,-0.5103295184638189,-0.8073441377198712,-0.27467792968449467,2.0103391574157827,-0.25385244901652754,-0.4015959867974131,-0.136632631698615,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,65,-0.5019764593056344,-0.7986195624470392,-0.26670751407797727,2.0103391574157827,-0.24969739929401102,-0.39725613436970275,-0.13266791978564452,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,74,-0.49354978152966816,-0.7897759457639125,-0.2586905048856629,2.0103391574157827,-0.24550572957257039,-0.3928570673513322,-0.12868003089498595,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,80,-0.48504916768250644,-0.7808117839310331,-0.2506264326793611,2.0103391574157827,-0.24127728194182885,-0.388398037739432,-0.1246687315196766,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,83,-0.4764744152265458,-0.7717259187334867,-0.2425148076300455,2.0103391574157827,-0.23701195565380928,-0.3838784694048899,-0.12063377800479665,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,84,-0.46782557091007887,-0.7625179220614331,-0.23435516412583862,2.0103391574157827,-0.23270977396244497,-0.37929814939366846,-0.11657493874172634,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,85,-0.4591027130731423,-0.7531875778804137,-0.22614696429326994,2.0103391574157827,-0.22837077583630316,-0.37465697024407,-0.11249194617686976,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,86,-0.4503053131666849,-0.7437332891567743,-0.21788932199788155,2.0103391574157827,-0.22399469836001992,-0.36995413754603285,-0.10838435952168901,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,86.5,-0.44143284571316244,-0.7341536244034832,-0.20958124300758826,2.0103391574157827,-0.2195812801460865,-0.36518893923710405,-0.10425168421680513,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,87,-0.43248406808718515,-0.7244455859594162,-0.2012212868930123,2.0103391574157827,-0.21512990307721389,-0.36035988419519444,-0.10009320375158731,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,87.5,-0.4234585514502966,-0.7146078860984959,-0.1928083688505143,2.0103391574157827,-0.2106403538369302,-0.35546633186864757,-0.0959083785137839,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,88,-0.41435587005544444,-0.7046394449672317,-0.1843412729506838,2.0103391574157827,-0.20611242064651605,-0.35050774510755683,-0.09169660366544706,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,88.5,-0.40517554338328254,-0.6945389245501199,-0.17581870803380853,2.0103391574157827,-0.2015458644819518,-0.34548345834487165,-0.08745723694693239,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,89,-0.39591742986619594,-0.6843058613898263,-0.1672394426305835,2.0103391574157827,-0.19694061492347056,-0.3403932410437035,-0.08318966579030558,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,90,-0.3865815206735782,-0.6739397384643934,-0.15860233486901043,2.0103391574157827,-0.19229666757847694,-0.3352368360225934,-0.07889332219588654,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,90.5,-0.37716773905049417,-0.6634401298589611,-0.14990606010206087,2.0103391574157827,-0.18761398426687836,-0.33001403141934965,-0.07456754724648532,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,92,-0.3676758654981429,-0.6528064786535587,-0.1411490745061101,2.0103391574157827,-0.1828924558037146,-0.32472455020610425,-0.07021157300022553,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,92.5,-0.3581057510725771,-0.642038665346002,-0.1323296959808039,2.0103391574157827,-0.17813200810002075,-0.3193683329390644,-0.06582456273244405,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,94,-0.3484572711293206,-0.6311369094660597,-0.12344606807128336,2.0103391574157827,-0.17333257915408148,-0.3139454888185947,-0.06140559298957732,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,95,-0.33872990988132323,-0.6201007725108589,-0.11449592686008946,2.0103391574157827,-0.1684939123987159,-0.3084557997208669,-0.05695353763455007,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,95.5,-0.3289230217845932,-0.6089297960677682,-0.10547670877714727,2.0103391574157827,-0.16361568672194182,-0.3028990376183714,-0.05246712147453453,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,96,-0.31903601190862596,-0.597623950406345,-0.09638562301834935,2.0103391574157827,-0.15869760618836826,-0.2972751877223387,-0.047944956284018035,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,98,-0.30906860364065414,-0.5861841991707287,-0.08721981242555864,2.0103391574157827,-0.1537395332029201,-0.2915847293768316,-0.04338562083110221,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,100,-0.2990208946125977,-0.5746125081203486,-0.07797642616740956,2.0103391574157827,-0.14874151633049723,-0.2858286404066227,-0.03878769703100515,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,101.5,-0.28889357897242285,-0.5629122973751672,-0.06865278423232547,2.0103391574157827,-0.1437039008600842,-0.28000862207686905,-0.034149851769577085,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,103,-0.27868710621101167,-0.551086634370992,-0.05924582613184369,2.0103391574157827,-0.13862691038125813,-0.27412620021757605,-0.029470562672619893,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,104,-0.2684016724067362,-0.5391382933007642,-0.049752048570680114,2.0103391574157827,-0.13351064242899027,-0.2681827547913889,-0.02474808710120065,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,104.5,-0.2580377839202102,-0.5270709026596784,-0.04016789458115051,2.0103391574157827,-0.12835534888148342,-0.2621800907152446,-0.019980655718204718,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,105,-0.24759639027240427,-0.5148892503537081,-0.03048984841887525,2.0103391574157827,-0.1231615020575336,-0.25612058963004997,-0.015166519692164197,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,108.5,-0.23707854155538313,-0.5025984961417189,-0.020714218193933348,2.0103391574157827,-0.11792962430286584,-0.25000681814693937,-0.010303842571798042,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,111,-0.22648560816826294,-0.49020458726545657,-0.010837320456565032,2.0103391574157827,-0.11266039729306267,-0.24384173459347855,-0.005390792104201964,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,115,-0.2158193100186089,-0.47771421042305967,-8.555665153421992e-4,2.0103391574157827,-0.1073546765591716,-0.23762866512392056,-4.2558317196686284e-4,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,118,-0.20508202844960605,-0.46513545255394995,0.00923425519949755,2.0103391574157827,-0.10201364664917112,-0.23137163241244552,0.004593381751250295,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,120,-0.19427600767711234,-0.45247606234730503,0.019435550024666907,2.0103391574157827,-0.09663842389999856,-0.22507449087792053,0.009667796576996786,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,124,-0.18340317719036797,-0.4397429632185775,0.02975201295324021,2.0103391574157827,-0.09122996809460053,-0.21874068442453806,0.014799499300150594,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,125,-0.1724650643804323,-0.42694231012537986,0.040187823867255765,2.0103391574157827,-0.08578903900082702,-0.21237327470365674,0.01999056911318175,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,127.5,-0.16146351748246057,-0.41408087945655275,0.050746973103426754,2.0103391574157827,-0.08031655598352669,-0.2059756324842414,0.025242990923312725,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,135,-0.1504009753046094,-0.40116644889580966,0.06143287080876971,2.0103391574157827,-0.0748137321753929,-0.1995516266078677,0.030558461034873047,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,137.5,-0.13928015680693692,-0.38820719497338957,0.07224855581890971,2.0103391574157827,-0.06928192006466036,-0.193105324313742,0.03593849105132219,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,150,-0.1281041332945324,-0.37521177512722126,0.08319651516115474,2.0103391574157827,-0.06372264740602554,-0.18664103205826335,0.041384318090933875,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,161.5,-0.11687635800282417,-0.3621891887224769,0.09427844083992105,2.0103391574157827,-0.0581376319372222,-0.18016322638218807,0.04689678380493396,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,165,-0.10560133031773236,-0.34914944002678094,0.1054936597545488,2.0103391574157827,-0.052529111781058374,-0.17367688369339618,0.052475553373868035,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
score_ridge_logit,date_rw2_creator_source,rw2,170,-0.09428384409099239,-0.3361026480997106,0.11684036363526444,2.0103391574157827,-0.04689947153603216,-0.16718703750055697,0.05811972731280748,Ridge Logit,date_rw2_creator_source,Source + RW2 date + creator
