word1,word2,partial_cor,abs_partial_cor
peto,uinco,0.058976086931474034,0.058976086931474034
certus,nescio,0.05897550473085433,0.05897550473085433
duo,recipio,0.058973153828956626,0.058973153828956626
alienus,inuenio,0.058953342808110876,0.058953342808110876
caro,numen,-0.058936253067593446,0.058936253067593446
episcopus,urbs,0.058889668988559137,0.058889668988559137
anima,semen,0.05888244312036432,0.05888244312036432
refero,uolo,0.05886348489363932,0.05886348489363932
iuuenis,sedes,0.0588582975644576,0.0588582975644576
corpus,sentio,0.058828459751116495,0.058828459751116495
fortis,sedes,-0.05876499033547668,0.05876499033547668
regnum,trado,0.05876456516386565,0.05876456516386565
dignus,duco,0.05874740946121368,0.05874740946121368
mens,mensis,-0.058746582087872985,0.058746582087872985
exemplum,uitium,0.058725816585086424,0.058725816585086424
amicus,capio,0.058713730794987276,0.058713730794987276
corpus,refero,0.058707147051850844,0.058707147051850844
gloria,periculum,0.05870658094001455,0.05870658094001455
mare,solus,0.05870451184129314,0.05870451184129314
exercitus,pax,0.05868966923950264,0.05868966923950264
credo,perdo,0.058674490315041454,0.058674490315041454
honor,templum,0.058668838460635725,0.058668838460635725
aqua,usus,0.05866597926329593,0.05866597926329593
grauis,quaero,0.05866321465167316,0.05866321465167316
copia,facile,0.05865776005529621,0.05865776005529621
mitto,uenio,0.05863012596435062,0.05863012596435062
nego,officium,0.05862529196704727,0.05862529196704727
dubius,uox,0.05862218223107699,0.05862218223107699
exemplum,ostendo,0.058618808087098365,0.058618808087098365
dignus,eques,-0.05861608384297862,0.05861608384297862
auctoritas,exemplum,0.05856688105318197,0.05856688105318197
pars,signum,0.058546036925664076,0.058546036925664076
manus,mater,0.058523140571560606,0.058523140571560606
opus,unus,0.058508569138264986,0.058508569138264986
exemplum,par,0.05850246078088045,0.05850246078088045
ciuis,romanus,0.05849725796719463,0.05849725796719463
cura,subeo,0.058480896714421346,0.058480896714421346
domus,inimicus,0.05844187042403378,0.05844187042403378
finis,primus,0.05836992103306203,0.05836992103306203
maneo,pectus,0.058366818710323634,0.058366818710323634
memoria,trado,0.05831806424939146,0.05831806424939146
iudex,oculus,0.05831126043010383,0.05831126043010383
arbor,terra,0.058281733232611654,0.058281733232611654
numen,sanguis,0.05823531848976657,0.05823531848976657
edo,gloria,-0.05822399963462087,0.05822399963462087
episcopus,regio,0.05821362203319444,0.05821362203319444
paruus,quaero,0.05821176651110377,0.05821176651110377
fatum,sumo,-0.0581367831049791,0.0581367831049791
condo,regnum,0.058128861703484525,0.058128861703484525
locus,poena,-0.058110575334183234,0.058110575334183234
solus,teneo,0.05808386419105794,0.05808386419105794
gaudeo,pectus,0.0580672810591309,0.0580672810591309
orbis,romanus,0.05797254910581175,0.05797254910581175
summus,uirtus,0.05795211325887732,0.05795211325887732
tristis,turbo,0.05793628776734286,0.05793628776734286
agmen,socius,0.057910913128557805,0.057910913128557805
auxilium,episcopus,-0.05790799299174677,0.05790799299174677
facile,soleo,0.057907020990768256,0.057907020990768256
rogo,scribo,0.057886568202757095,0.057886568202757095
sedeo,subeo,0.05785433108001722,0.05785433108001722
similis,uoco,0.057817479524137454,0.057817479524137454
gens,populus,0.05777430789550368,0.05777430789550368
malum,orator,-0.05776758393110926,0.05776758393110926
contingo,laudo,0.05775641854899834,0.05775641854899834
dignus,tollo,0.05774730072702251,0.05774730072702251
sedeo,uir,0.05767028974172176,0.05767028974172176
homo,lex,0.05759966181025706,0.05759966181025706
prior,tempus,0.057590062572724636,0.057590062572724636
facile,ingenium,0.05757787520678774,0.05757787520678774
mors,timeo,0.05757373267950086,0.05757373267950086
filia,frater,0.057533872553278555,0.057533872553278555
beatus,reliquus,0.05752851264026386,0.05752851264026386
aequor,saxum,0.057488108458959276,0.057488108458959276
existimo,scribo,0.057474133582261354,0.057474133582261354
malo,uiuo,0.05746481933472827,0.05746481933472827
malus,uita,0.0574374485877534,0.0574374485877534
diuersus,saeculum,0.05739170049276465,0.05739170049276465
colo,templum,0.057364523567354025,0.057364523567354025
bene,nomen,-0.05734009835654409,0.05734009835654409
filius,uxor,0.057335422966720805,0.057335422966720805
proprius,surgo,0.05733014329173554,0.05733014329173554
salus,uirtus,0.05731005293520381,0.05731005293520381
nascor,uetus,0.05728885119008636,0.05728885119008636
iustus,sermo,0.05725820994480177,0.05725820994480177
parum,utor,0.05725645976695109,0.05725645976695109
homo,sermo,0.05725069948590461,0.05725069948590461
refero,uia,0.057245543017852236,0.057245543017852236
fides,sanctus,0.05721770009087034,0.05721770009087034
redeo,uia,0.05719740782688795,0.05719740782688795
auctor,certus,0.05716317036042098,0.05716317036042098
regio,uultus,-0.05713443337008002,0.05713443337008002
credo,potior,0.05713211874868865,0.05713211874868865
ciuitas,cognosco,0.05710549129479522,0.05710549129479522
probo,sensus,0.057083024488411065,0.057083024488411065
nescio,ratio,0.05705421950119513,0.05705421950119513
alo,uinum,0.05702784223859444,0.05702784223859444
muto,uitium,0.0570268347776312,0.0570268347776312
aequor,mater,-0.05701792024026262,0.05701792024026262
iaceo,umbra,0.05699447520568014,0.05699447520568014
dexter,os,0.056990683971922834,0.056990683971922834
honor,ordo,0.05693479903180365,0.05693479903180365
forma,tempus,0.05693038110068328,0.05693038110068328
miles,prouincia,0.05691972369122744,0.05691972369122744
ualeo,uoluptas,-0.056888886928077385,0.056888886928077385
crimen,pereo,0.05686453866598372,0.05686453866598372
pax,saeculum,0.056853946907247314,0.056853946907247314
dominus,suscipio,0.0568388190072791,0.0568388190072791
ingenium,laudo,0.056827464438839514,0.056827464438839514
campus,equus,0.05681902024075623,0.05681902024075623
contingo,transeo,0.05679672118859351,0.05679672118859351
equus,sedeo,0.05679595219168059,0.05679595219168059
nego,rogo,0.05677109064519955,0.05677109064519955
communis,graeci,0.056699634444197,0.056699634444197
altus,turbo,0.05669813608052748,0.05669813608052748
graeci,turba,-0.056697172526013466,0.056697172526013466
melior,semen,0.05667988571056265,0.05667988571056265
furor,saeuus,0.05665282359769833,0.05665282359769833
crimen,membrum,0.05658543476038521,0.05658543476038521
dexter,noceo,-0.0565636706306685,0.0565636706306685
animal,mare,0.05655368637329349,0.05655368637329349
amo,princeps,0.05651333315186917,0.05651333315186917
pectus,sanguis,0.05649094235587912,0.05649094235587912
loquor,quaero,0.056483247328864804,0.056483247328864804
claudo,terra,0.056419952502564624,0.056419952502564624
clarus,lux,0.0564197233738408,0.0564197233738408
deus,spiritus,0.056371474697999524,0.056371474697999524
constituo,pars,0.05636025470324672,0.05636025470324672
diuido,secundus,0.05634274993772718,0.05634274993772718
rapio,saxum,0.056326561630187996,0.056326561630187996
audeo,rapio,0.05630507777590755,0.05630507777590755
auctor,colo,0.056270996073660415,0.056270996073660415
dominus,reddo,0.056259436481916635,0.056259436481916635
fortuna,tres,-0.05621253761626125,0.05621253761626125
quaero,uerbum,0.05619411329653053,0.05619411329653053
iter,spes,0.05617039779251737,0.05617039779251737
consto,ordo,0.05615872812923774,0.05615872812923774
fortuna,mors,0.056133896272245194,0.056133896272245194
ars,species,-0.05613240264416197,0.05613240264416197
uerbum,uox,0.056086580459841016,0.056086580459841016
honor,iuppiter,0.05608267807876901,0.05608267807876901
patior,pius,-0.056059147326595574,0.056059147326595574
extremus,occido,-0.05602491385519693,0.05602491385519693
auctor,bene,-0.05600756011327606,0.05600756011327606
premo,uulnus,0.05597171508934981,0.05597171508934981
medius,traho,0.055917832366842654,0.055917832366842654
caesar,fundo,-0.05588825555264536,0.05588825555264536
sequor,uirtus,0.05588237967418717,0.05588237967418717
accipio,unus,0.05584731882695413,0.05584731882695413
probo,similis,0.055831963691687234,0.055831963691687234
locus,regio,0.055830346149804456,0.055830346149804456
puto,soleo,0.055813567095723576,0.055813567095723576
deus,iustus,-0.055810993235960525,0.055810993235960525
male,malus,0.05580842208357516,0.05580842208357516
finis,pono,0.055779119237976585,0.055779119237976585
proprius,sermo,0.0557649061350237,0.0557649061350237
respondeo,spiritus,0.055761509927689794,0.055761509927689794
caesar,orbis,0.05575948732579138,0.05575948732579138
audio,uenio,0.055755340683224304,0.055755340683224304
fortis,sacer,-0.05574367675137953,0.05574367675137953
consilium,populus,0.05573743537728648,0.05573743537728648
solus,terra,0.055724557695233344,0.055724557695233344
graeci,soleo,0.05571316827949463,0.05571316827949463
aetas,mos,0.05570479052673611,0.05570479052673611
muto,unus,0.05568281604181927,0.05568281604181927
turba,uox,0.05567607088797304,0.05567607088797304
communis,officium,0.05567579435578488,0.05567579435578488
debeo,sacer,-0.055666311066838246,0.055666311066838246
contineo,reperio,0.055646956623339065,0.055646956623339065
populus,terra,0.05564540807841987,0.05564540807841987
caput,edo,0.05560569998217995,0.05560569998217995
copia,reliquus,0.05557832251945834,0.05557832251945834
cogo,tego,0.055569033474795006,0.055569033474795006
anima,mors,0.05552908796738562,0.05552908796738562
recipio,tempus,0.05551549732953351,0.05551549732953351
trado,uxor,0.05546804209454756,0.05546804209454756
bellum,pax,0.055461231847548906,0.055461231847548906
certus,opus,0.05545350734528078,0.05545350734528078
laus,oratio,0.05537055749561755,0.05537055749561755
doceo,uxor,-0.05534576916573115,0.05534576916573115
audeo,nosco,0.05532668085752055,0.05532668085752055
iustus,salus,0.05531622580843856,0.05531622580843856
mater,nescio,0.055316151910449814,0.055316151910449814
cupio,uia,0.05528433638041111,0.05528433638041111
ago,male,0.055277249376822865,0.055277249376822865
ars,moueo,0.05527098060544518,0.05527098060544518
publicus,puto,0.05525791612054665,0.05525791612054665
animal,scio,0.055253086475763956,0.055253086475763956
gero,iubeo,0.05522555273598008,0.05522555273598008
ingenium,mos,0.055218097095852355,0.055218097095852355
acies,senatus,-0.055193552320425,0.055193552320425
colo,solus,0.05519247700576356,0.05519247700576356
bene,mille,-0.05517276551747073,0.05517276551747073
auctoritas,pes,-0.05516123556015287,0.05516123556015287
ius,uerbum,0.05515229438638487,0.05515229438638487
ingens,socius,0.05512915225307272,0.05512915225307272
exemplum,inuenio,0.05511302188813404,0.05511302188813404
oculus,pater,0.055099539585139516,0.055099539585139516
frater,pax,0.055077895058521814,0.055077895058521814
gero,romanus,0.05507482892604931,0.05507482892604931
gero,regnum,0.0550658471873537,0.0550658471873537
auctor,mille,0.05506242605123356,0.05506242605123356
murus,uarius,-0.05503117222824063,0.05503117222824063
muto,solus,0.05502267892126489,0.05502267892126489
comes,prior,0.05499901767531675,0.05499901767531675
condo,par,0.05497563733067233,0.05497563733067233
abeo,cupio,0.05495229817607527,0.05495229817607527
iudex,puer,-0.054942514893849284,0.054942514893849284
mors,spiritus,0.054941354141477335,0.054941354141477335
cognosco,paulus,0.05493494382476761,0.05493494382476761
magnus,peto,0.054934678712160796,0.054934678712160796
cognosco,relinquo,0.05492579263195737,0.05492579263195737
acies,campus,0.054914648320919364,0.054914648320919364
amor,cupio,0.054907988431171485,0.054907988431171485
mater,parens,0.05489886506990311,0.05489886506990311
cado,paro,0.054890377230579934,0.054890377230579934
arma,proelium,0.0548541027094135,0.0548541027094135
lux,surgo,0.05483345243902947,0.05483345243902947
credo,uarius,-0.05480965783045731,0.05480965783045731
credo,patior,0.05478729695958372,0.05478729695958372
diuersus,diuido,0.054785636509849994,0.054785636509849994
paro,premo,0.05476390164918327,0.05476390164918327
sedes,tellus,0.054727418285176126,0.054727418285176126
ordo,refero,0.054718557157097426,0.054718557157097426
caelum,surgo,0.054685215760068365,0.054685215760068365
arbor,genus,0.054681002719793294,0.054681002719793294
condo,ops,0.05465601301379046,0.05465601301379046
contingo,par,0.054650708942805486,0.054650708942805486
memoria,usus,0.054641585025997516,0.054641585025997516
fortuna,uinco,0.05463185733802271,0.05463185733802271
cupio,occido,-0.05461240998878908,0.05461240998878908
uersus,uoco,0.05460812996544978,0.05460812996544978
paulus,primus,0.0545540331811198,0.0545540331811198
ago,audio,0.05454995886099561,0.05454995886099561
extremus,seruus,-0.05452543597008235,0.05452543597008235
exercitus,proelium,0.05449136218588302,0.05449136218588302
accipio,conuenio,0.05449030328077286,0.05449030328077286
pius,sanctus,0.05448811637626363,0.05448811637626363
existimo,longe,0.05448361775717321,0.05448361775717321
modus,nauis,-0.054471776993883794,0.054471776993883794
mensis,patior,0.05445540934345652,0.05445540934345652
cupio,grauis,0.05443865793403916,0.05443865793403916
copia,studium,0.054436319821525386,0.054436319821525386
nolo,saeculum,0.05436815055101136,0.05436815055101136
disco,studium,0.05436574726687472,0.05436574726687472
iuppiter,plenus,0.05433987459217268,0.05433987459217268
comes,salus,-0.05433918065854608,0.05433918065854608
cura,ops,0.054271298644471694,0.054271298644471694
pereo,redeo,0.05423959723687031,0.05423959723687031
diuido,uerbum,-0.054236691005800475,0.054236691005800475
nescio,nosco,0.05420628658905196,0.05420628658905196
ars,proprius,0.0541837243999729,0.0541837243999729
opus,sentio,0.05417683997144027,0.05417683997144027
diuido,exemplum,0.05416893201440186,0.05416893201440186
quaero,uis,0.05415653182160705,0.05415653182160705
bene,uolo,0.054125785391430335,0.054125785391430335
dux,suscipio,0.05412467628811748,0.05412467628811748
cursus,labor,0.054122708184962974,0.054122708184962974
pes,tres,0.05411241654234388,0.05411241654234388
nouus,senatus,0.05408928491571924,0.05408928491571924
colo,numen,0.05408500493531975,0.05408500493531975
aqua,communis,-0.054064624862784516,0.054064624862784516
iudex,rego,-0.05406152290843145,0.05406152290843145
coepio,iniuria,0.054053765319615185,0.054053765319615185
bellum,metus,0.054011016264652156,0.054011016264652156
annus,templum,0.053993146727556666,0.053993146727556666
colo,nomen,0.05397129406354858,0.05397129406354858
claudo,spatium,0.05393138933387626,0.05393138933387626
modus,primus,0.05392798383274812,0.05392798383274812
magnus,transeo,0.053917228953986325,0.053917228953986325
honor,officium,0.053905826608220686,0.053905826608220686
longe,roma,-0.05388090308206217,0.05388090308206217
templum,trado,0.05387916664271363,0.05387916664271363
prouincia,recipio,0.05386757158167542,0.05386757158167542
episcopus,istic,-0.053842708134813566,0.053842708134813566
debeo,pes,0.05382683997187593,0.05382683997187593
reperio,trado,0.05382435971400486,0.05382435971400486
membrum,salus,0.05378676332777195,0.05378676332777195
numen,spiritus,-0.053757733689104824,0.053757733689104824
cor,fatum,-0.053717375635997953,0.053717375635997953
sequor,unus,0.05369772888564514,0.05369772888564514
os,sto,0.053690554950773274,0.053690554950773274
comes,umbra,0.05362805343675677,0.05362805343675677
amo,ostendo,-0.05360480576187831,0.05360480576187831
filius,mulier,0.053550812284077355,0.053550812284077355
defendo,filia,-0.05354732432629419,0.05354732432629419
liber,rogo,0.05354517720651667,0.05354517720651667
existimo,paucus,0.05352717243788974,0.05352717243788974
fama,sto,0.053518123310127515,0.053518123310127515
cerno,murus,0.05350348146550647,0.05350348146550647
fortis,saxum,-0.0535014244915943,0.0535014244915943
patior,pereo,0.05348999820282644,0.05348999820282644
duo,numerus,0.05346504087856087,0.05346504087856087
consto,cor,-0.05345920236050368,0.05345920236050368
fons,lingua,0.05344783948085279,0.05344783948085279
confero,inuenio,0.053378613155905044,0.053378613155905044
lego,liber,0.05333713680175688,0.05333713680175688
saxum,sto,0.05333148756661462,0.05333148756661462
medius,saeuus,0.053329095769737926,0.053329095769737926
arbor,uinum,0.05331811755673813,0.05331811755673813
finis,gloria,0.05326327031891453,0.05326327031891453
forma,humanus,0.053250443192547035,0.053250443192547035
metus,minor,0.05324502969507632,0.05324502969507632
abeo,accedo,0.05317556522227054,0.05317556522227054
premo,tristis,0.05314550171992718,0.05314550171992718
genus,seruus,-0.053132984378526184,0.053132984378526184
miles,proelium,0.053132334632142675,0.053132334632142675
edo,prior,0.053104786868787064,0.053104786868787064
duo,graeci,0.0531030719737662,0.0531030719737662
longe,pugno,0.05309986105592724,0.05309986105592724
ciuis,teneo,0.05309115967908761,0.05309115967908761
colo,oratio,-0.053090210535706214,0.053090210535706214
nosco,sermo,0.053090107752875,0.053090107752875
muto,tollo,0.05307801940327689,0.05307801940327689
laudo,numen,-0.05307218578311365,0.05307218578311365
saeuus,sanguis,0.053071721395702764,0.053071721395702764
transeo,uoluptas,-0.05304966707487849,0.05304966707487849
iaceo,uultus,0.053021004011313655,0.053021004011313655
maior,minor,0.053014580306027785,0.053014580306027785
audeo,sto,0.05298997713387565,0.05298997713387565
auctor,pono,-0.05298734966167646,0.05298734966167646
tres,tristis,-0.05297876554750939,0.05297876554750939
munus,tego,0.05297144529802052,0.05297144529802052
lego,lingua,0.05296417029216296,0.05296417029216296
colo,nascor,0.05295748345517003,0.05295748345517003
ferrum,iuuenis,0.05290480156248425,0.05290480156248425
prouincia,quaero,-0.05288787071373139,0.05288787071373139
cor,gaudeo,0.052868008272979945,0.052868008272979945
aqua,arbor,0.052867613756262345,0.052867613756262345
manus,minor,0.05285857278863006,0.05285857278863006
episcopus,malo,-0.05284797089432208,0.05284797089432208
nascor,tollo,0.05283919401699273,0.05283919401699273
sidus,sol,0.05279715555085252,0.05279715555085252
cedo,saxum,0.052770398583322393,0.052770398583322393
diuinus,ostendo,0.052762089431394335,0.052762089431394335
ferrum,sanguis,0.052761911379258036,0.052761911379258036
certus,sentio,0.05274586006267839,0.05274586006267839
aetas,flumen,-0.052743176444902604,0.052743176444902604
auctor,communis,0.05273860350977343,0.05273860350977343
adsum,auxilium,-0.05271254087350919,0.05271254087350919
exemplum,uoluptas,-0.05270834229964377,0.05270834229964377
uictor,uinco,0.052678954905188695,0.052678954905188695
amicus,male,0.05267116851438375,0.05267116851438375
edo,officium,0.05266349795740525,0.05266349795740525
cogo,noceo,0.0526528436699064,0.0526528436699064
curo,numen,0.05263055868853073,0.05263055868853073
pars,tempus,0.052576694056107584,0.052576694056107584
amicus,uxor,0.05255961675281852,0.05255961675281852
mensis,pes,0.05255296834500615,0.05255296834500615
duo,relinquo,0.05255260065335753,0.05255260065335753
ago,uolo,0.0525517291027578,0.0525517291027578
gero,mitto,0.05251053788492539,0.05251053788492539
modus,summus,0.052496959015678475,0.052496959015678475
furor,uulnus,0.0524860701292963,0.0524860701292963
iustus,mens,0.05245831040834735,0.05245831040834735
campus,moueo,0.05242556184706682,0.05242556184706682
doceo,quaero,0.05242092518743179,0.05242092518743179
arbor,tres,0.05241172994666528,0.05241172994666528
cursus,nox,0.05240164877733655,0.05240164877733655
imperium,uxor,0.052396989322229755,0.052396989322229755
luna,plenus,0.05238170502272604,0.05238170502272604
duo,unus,0.052353599831016055,0.052353599831016055
litus,unda,0.052349548281324716,0.052349548281324716
deus,iudex,-0.052314292639493006,0.052314292639493006
defendo,nego,0.05227969092007344,0.05227969092007344
malo,paro,0.052264085929613534,0.052264085929613534
nomen,ostendo,0.052263636406900515,0.052263636406900515
caput,dies,0.052252114298981314,0.052252114298981314
pes,spatium,0.05224746722255723,0.05224746722255723
cura,maneo,0.05221621250972994,0.05221621250972994
liber,uetus,0.052202533676631614,0.052202533676631614
puer,rex,0.052168670008105475,0.052168670008105475
honor,prouincia,0.05216842830978319,0.05216842830978319
grauis,uis,0.05216420206863276,0.05216420206863276
caput,nomen,0.052138312521952876,0.052138312521952876
tollo,uersus,-0.05212087394635497,0.05212087394635497
oculus,patior,0.05211800224907492,0.05211800224907492
magnus,totus,0.05210667232443987,0.05210667232443987
ciuis,humanus,-0.05206590107869656,0.05206590107869656
facile,maior,0.05205395647918806,0.05205395647918806
malum,ualeo,0.05204419733031263,0.05204419733031263
ars,dies,-0.0520417362045433,0.0520417362045433
imperator,sensus,-0.05202017609821873,0.05202017609821873
adsum,audio,0.052006489062246315,0.052006489062246315
credo,pater,0.05199930094605853,0.05199930094605853
pectus,premo,0.05199874802170106,0.05199874802170106
maior,patria,0.05197061992983643,0.05197061992983643
amicus,exemplum,0.05193195557911081,0.05193195557911081
iaceo,litus,0.051913251829500094,0.051913251829500094
aer,anima,0.05191122226058475,0.05191122226058475
frango,uulnus,0.051892106543710924,0.051892106543710924
constituo,ratio,0.051890322736289775,0.051890322736289775
annus,nauis,-0.0518714896522218,0.0518714896522218
confero,constituo,0.05186247832772433,0.05186247832772433
iudicium,ius,0.051849619579941844,0.051849619579941844
aetas,uarius,0.0518273180318158,0.0518273180318158
facile,numen,-0.051800595105274606,0.051800595105274606
mos,nascor,0.05179447304434377,0.05179447304434377
auctoritas,communis,0.05178046940201877,0.05178046940201877
cedo,cura,0.05176203949150962,0.05176203949150962
oratio,sermo,0.051758097546876325,0.051758097546876325
filia,miser,-0.0517576229935619,0.0517576229935619
accipio,gratia,0.051736729812995964,0.051736729812995964
homo,ius,0.05173470768519774,0.05173470768519774
christus,primus,-0.05173456714648838,0.05173456714648838
certus,nosco,0.05173271178791061,0.05173271178791061
comes,minor,0.051727836099963946,0.051727836099963946
moueo,teneo,0.051686780540629376,0.051686780540629376
consto,doceo,0.05167271628676379,0.05167271628676379
altus,subeo,0.05166589314752042,0.05166589314752042
ostendo,unus,0.0516333890764506,0.0516333890764506
nosco,sto,0.05155642110710832,0.05155642110710832
aequor,roma,0.05153806690880558,0.05153806690880558
iudex,mulier,0.05153757780110643,0.05153757780110643
aer,auctor,0.051527390695148154,0.051527390695148154
fatum,sanguis,0.05149914876778203,0.05149914876778203
ingens,ops,0.05149010152126722,0.05149010152126722
praesens,sequor,0.051478328274713214,0.051478328274713214
duo,nomen,0.05147387298144436,0.05147387298144436
mos,usus,0.05146822985364751,0.05146822985364751
castra,telum,0.051452244309479846,0.051452244309479846
curo,seruo,0.05143438169332378,0.05143438169332378
filius,relinquo,0.05142940867509857,0.05142940867509857
frater,usus,-0.05142844596601877,0.05142844596601877
ratio,surgo,-0.051401181839830966,0.051401181839830966
uarius,uis,0.05133201002913082,0.05133201002913082
cerno,furor,0.05130552497357666,0.05130552497357666
istic,iuuenis,-0.0512627105017363,0.0512627105017363
mos,soleo,0.051260219427177414,0.051260219427177414
hostis,pugno,0.05124766075008583,0.05124766075008583
officium,singulus,0.051194798785799286,0.051194798785799286
constituo,contingo,-0.051177603147662454,0.051177603147662454
ingens,probo,-0.051171514949103145,0.051171514949103145
pondus,terra,0.051145355507595074,0.051145355507595074
gero,munus,0.05114014622802774,0.05114014622802774
nego,puto,0.05113727307566773,0.05113727307566773
saeuus,umbra,0.051090389935744746,0.051090389935744746
fugio,moueo,0.0510838697573778,0.0510838697573778
semen,uia,-0.05102023204371963,0.05102023204371963
addo,timeo,-0.05101050451860641,0.05101050451860641
auctor,scribo,-0.051010267639749036,0.051010267639749036
amicus,deus,-0.05100292537983349,0.05100292537983349
existimo,parens,-0.05098678933730917,0.05098678933730917
coniunx,reddo,0.05094160905760395,0.05094160905760395
cognosco,saeculum,0.05089850509344737,0.05089850509344737
roma,uictor,0.05088389805542445,0.05088389805542445
abeo,periculum,-0.050840852204313704,0.050840852204313704
gigno,mulier,0.05080664071692191,0.05080664071692191
duo,tertius,0.050797144367312135,0.050797144367312135
malo,tertius,-0.05076523924296461,0.05076523924296461
tempus,tertius,0.050756235558251386,0.050756235558251386
ars,consul,-0.05074230723169262,0.05074230723169262
crimen,sanctus,0.05071903122889206,0.05071903122889206
nascor,sanctus,-0.050718559778894,0.050718559778894
ciuitas,rex,0.0506831452022758,0.0506831452022758
auctor,surgo,-0.05066317416734321,0.05066317416734321
mensis,oportet,-0.050621956957461,0.050621956957461
cerno,exemplum,-0.05061620586805702,0.05061620586805702
adsum,flamma,0.05060030324834513,0.05060030324834513
suscipio,tempus,0.05058406843247755,0.05058406843247755
dominus,felix,0.050577759419496715,0.050577759419496715
auxilium,cognosco,0.05053094476645766,0.05053094476645766
redeo,uenio,0.05051109775780396,0.05051109775780396
metus,par,0.05050883025065496,0.05050883025065496
ciuis,salus,0.050506567174945144,0.050506567174945144
accipio,respondeo,0.05050432096412273,0.05050432096412273
auctor,templum,0.050498960002071276,0.050498960002071276
ingenium,iudico,0.050491465207246324,0.050491465207246324
conuenio,uinum,0.05048773545887134,0.05048773545887134
saeculum,sol,-0.05047293724416017,0.05047293724416017
ferrum,ferus,0.05046931860621873,0.05046931860621873
nox,primus,0.05045676203539944,0.05045676203539944
conuenio,unus,0.05045195542388054,0.05045195542388054
defendo,puto,0.050445512589917925,0.050445512589917925
dubius,fortuna,0.05040037834539313,0.05040037834539313
cedo,furor,0.05038634391667767,0.05038634391667767
aetas,plenus,0.05038013427190112,0.05038013427190112
auctoritas,surgo,-0.05036784235378333,0.05036784235378333
pectus,rapio,0.05034228496983379,0.05034228496983379
cor,oro,0.05032988488473217,0.05032988488473217
durus,nascor,0.05030377833581263,0.05030377833581263
homo,uolo,0.05028215679624619,0.05028215679624619
certus,longe,0.050272120225820754,0.050272120225820754
rego,ualeo,0.050271723985025094,0.050271723985025094
scelus,uitium,-0.050262460246559074,0.050262460246559074
animal,mulier,-0.050246003852107826,0.050246003852107826
ciuis,secundus,-0.05019294780797871,0.05019294780797871
dies,ostendo,0.05018835022803728,0.05018835022803728
ager,uinum,0.05018812535154405,0.05018812535154405
homo,uerbum,0.05015831994683218,0.05015831994683218
dignus,paruus,0.05015589687180865,0.05015589687180865
addo,alo,0.05015412524255214,0.05015412524255214
gaudeo,reddo,0.050149981840121656,0.050149981840121656
caput,medius,0.05011464933131712,0.05011464933131712
consilium,solus,-0.05009749213340809,0.05009749213340809
orbis,respondeo,-0.050092377650698086,0.050092377650698086
conuenio,iniuria,0.05008270007088942,0.05008270007088942
capio,romanus,0.05005922285960258,0.05005922285960258
fatum,praesens,-0.050058540196978786,0.050058540196978786
dux,lux,-0.05005046266854165,0.05005046266854165
iubeo,redeo,0.05004181881292264,0.05004181881292264
inimicus,mulier,0.05003739257104053,0.05003739257104053
oratio,uerbum,0.05002676472857888,0.05002676472857888
iustus,telum,-0.05002373073150967,0.05002373073150967
refero,traho,0.05000648616367008,0.05000648616367008
gaudeo,pono,0.049995910294506285,0.049995910294506285
acies,ops,-0.04995939850642495,0.04995939850642495
mulier,rogo,0.04995789565195187,0.04995789565195187
confero,imperator,0.049955546030924405,0.049955546030924405
gratia,imperator,0.04994508740285711,0.04994508740285711
caput,miser,-0.049941125694524614,0.049941125694524614
cupio,nolo,0.04993917506858463,0.04993917506858463
orbis,turbo,-0.04992866784791324,0.04992866784791324
auxilium,uis,0.049925340261557656,0.049925340261557656
numerus,reperio,0.04990719321302907,0.04990719321302907
modus,oratio,0.0499008525647722,0.0499008525647722
muto,nascor,0.049898572680711725,0.049898572680711725
bonum,contingo,0.04989129918558041,0.04989129918558041
lex,publicus,0.0498763470019117,0.0498763470019117
constituo,finis,0.04982659367091697,0.04982659367091697
malus,muto,0.04982477319647577,0.04982477319647577
existimo,uerus,0.04982467181101189,0.04982467181101189
corpus,humanus,0.04981950211957088,0.04981950211957088
consilium,utor,0.04979867643661948,0.04979867643661948
comes,teneo,0.04976178090112636,0.04976178090112636
rego,unus,0.049737410545518015,0.049737410545518015
audio,nescio,0.049735806941933657,0.049735806941933657
ignis,noceo,0.04972920492285756,0.04972920492285756
fama,litus,0.04970941831874868,0.04970941831874868
noceo,placeo,0.049708835363814874,0.049708835363814874
hostis,uinco,0.04967046838271287,0.04967046838271287
aequor,traho,0.049663868202128564,0.049663868202128564
animal,par,0.0496511204466422,0.0496511204466422
scribo,sol,-0.049645655176648346,0.049645655176648346
corpus,oculus,0.04963953616020869,0.04963953616020869
socius,usus,-0.04963398679746361,0.04963398679746361
fugio,sequor,0.049628669608172096,0.049628669608172096
felix,plenus,0.04962296604230293,0.04962296604230293
abeo,probo,-0.049622706613264296,0.049622706613264296
inuenio,signum,0.0496218789974521,0.0496218789974521
anima,loquor,-0.049620258635120144,0.049620258635120144
ferus,uulnus,0.04961510488686471,0.04961510488686471
maximus,similis,0.04955909478448858,0.04955909478448858
appello,roma,0.049549316012709795,0.049549316012709795
certus,lego,-0.049542234082190835,0.049542234082190835
miser,nox,0.0495336436114672,0.0495336436114672
flumen,patria,-0.04950895750491479,0.04950895750491479
cunctus,fortis,0.04950068769631511,0.04950068769631511
