word1,word2,word3,interaction_info,abs_interaction_info
dies,nomen,uita,0.16200713415555335,0.16200713415555335
pater,primus,ago,0.16200593199588043,0.16200593199588043
nomen,uenio,uis,0.1619630806878019,0.1619630806878019
nomen,ago,genus,0.16191510675643395,0.16191510675643395
magnus,totus,uis,0.16191170726737328,0.16191170726737328
pars,uir,primus,0.16190882590872244,0.16190882590872244
uir,primus,uis,0.16190718413866909,0.16190718413866909
tempus,ago,uita,0.16189209753079797,0.16189209753079797
deus,dies,uerbum,0.1618676583341797,0.1618676583341797
locus,animus,uenio,0.16186600947737573,0.16186600947737573
uolo,magnus,terra,0.1618496007765402,0.1618496007765402
unus,dies,corpus,0.16181983349501275,0.16181983349501275
tempus,totus,uis,0.1617870667051035,0.1617870667051035
uerbum,primus,uis,0.16169793053400894,0.16169793053400894
locus,terra,uis,0.1616811528964281,0.1616811528964281
unus,magnus,populus,0.16163813408961453,0.16163813408961453
magnus,nomen,terra,0.16162048955998962,0.16162048955998962
magnus,nomen,uir,0.16156749407159732,0.16156749407159732
dies,rex,ago,0.16154020769283003,0.16154020769283003
animus,uenio,credo,0.16153160928088361,0.16153160928088361
unus,dies,uita,0.16150446113464562,0.16150446113464562
dies,corpus,manus,0.1614305611203114,0.1614305611203114
magnus,nomen,uenio,0.1613301377688225,0.1613301377688225
uir,primus,populus,0.16130643183463478,0.16130643183463478
magnus,dies,uita,0.1612669848377824,0.1612669848377824
pars,uenio,manus,0.1612668932423234,0.1612668932423234
dies,terra,uita,0.161219443363117,0.161219443363117
pars,dies,uerbum,0.1611747433656604,0.1611747433656604
primus,populus,uis,0.16114258855508307,0.16114258855508307
homo,nomen,uerbum,0.161124124878657,0.161124124878657
uolo,populus,bonus,0.16111303837097524,0.16111303837097524
tempus,primus,genus,0.16110733427539717,0.16110733427539717
uenio,uerbum,uis,0.16108369073625564,0.16108369073625564
tempus,uerbum,uir,0.16101949773526608,0.16101949773526608
nomen,uir,uis,0.16093945347354288,0.16093945347354288
tempus,ago,populus,0.16092708974017575,0.16092708974017575
unus,uir,terra,0.1609111862057596,0.1609111862057596
homo,tempus,ago,0.16081363119345624,0.16081363119345624
unus,tempus,terra,0.1608119576036447,0.1608119576036447
uir,manus,bonus,0.1608008057626697,0.1608008057626697
nomen,uir,terra,0.1607801373149333,0.1607801373149333
nomen,uenio,uerbum,0.1607496319789246,0.1607496319789246
deus,uenio,terra,0.1607160833071055,0.1607160833071055
deus,homo,primus,0.16070335288325133,0.16070335288325133
unus,tempus,uis,0.16069692314993014,0.16069692314993014
magnus,ago,uirtus,0.16068623239210708,0.16068623239210708
unus,magnus,tempus,0.1606597783225021,0.1606597783225021
locus,nomen,animus,0.16065863668008695,0.16065863668008695
homo,totus,bonus,0.16065365041422275,0.16065365041422275
uenio,uir,terra,0.16064013192504795,0.16064013192504795
deus,pars,dies,0.16059856101517733,0.16059856101517733
homo,dies,uis,0.16059626628025336,0.16059626628025336
locus,uir,terra,0.1605935620100422,0.1605935620100422
pars,primus,genus,0.16059149951826443,0.16059149951826443
tempus,primus,uita,0.16055452605697249,0.16055452605697249
uolo,corpus,primus,0.16054902616747788,0.16054902616747788
pars,primus,populus,0.16053943907920398,0.16053943907920398
pater,ago,terra,0.1604857803082944,0.1604857803082944
pars,uerbum,primus,0.1604676726382462,0.1604676726382462
pars,totus,uis,0.1604237218911604,0.1604237218911604
pars,tempus,uerbum,0.16039527115491908,0.16039527115491908
unus,rex,primus,0.1603511471329658,0.1603511471329658
homo,uir,credo,0.1603026236742725,0.1603026236742725
magnus,uir,manus,0.16029382012783885,0.16029382012783885
pars,manus,uis,0.1602880706456323,0.1602880706456323
locus,tempus,animus,0.1602764201521757,0.1602764201521757
magnus,dies,credo,0.1602739233739743,0.1602739233739743
magnus,nomen,credo,0.16025244746061,0.16025244746061
dies,populus,uis,0.16023719652502794,0.16023719652502794
magnus,uenio,totus,0.16023229949163828,0.16023229949163828
deus,dies,pater,0.16017181145919773,0.16017181145919773
dies,animus,uerbum,0.1601462381950219,0.1601462381950219
deus,unus,terra,0.16007824763258832,0.16007824763258832
unus,magnus,totus,0.1600366393104875,0.1600366393104875
unus,uerbum,populus,0.15995376303885453,0.15995376303885453
unus,magnus,uerbum,0.15991409241725157,0.15991409241725157
deus,ago,populus,0.1598761345578852,0.1598761345578852
unus,terra,bonus,0.1598636432723602,0.1598636432723602
primus,terra,bonus,0.15983295823609728,0.15983295823609728
locus,rex,primus,0.15978211859394145,0.15978211859394145
deus,magnus,uis,0.1597429557183675,0.1597429557183675
tempus,manus,bonus,0.15973191598814426,0.15973191598814426
pars,nomen,genus,0.15972717655014046,0.15972717655014046
uolo,pars,uenio,0.15970305264119058,0.15970305264119058
primus,populus,bonus,0.15969151363036665,0.15969151363036665
dies,tempus,corpus,0.15968481377787933,0.15968481377787933
totus,terra,uis,0.15965264147533792,0.15965264147533792
tempus,terra,credo,0.1596435069331517,0.1596435069331517
deus,nomen,primus,0.1596184575692816,0.1596184575692816
magnus,uir,bonus,0.15956241047242398,0.15956241047242398
magnus,terra,uis,0.15955674890974902,0.15955674890974902
uerbum,uir,primus,0.15952855706817737,0.15952855706817737
locus,nomen,uita,0.15952561268522464,0.15952561268522464
deus,corpus,primus,0.15951149560146005,0.15951149560146005
uenio,credo,uis,0.1594914434714708,0.1594914434714708
dies,credo,uis,0.15949003517262672,0.15949003517262672
rex,primus,terra,0.15948396671627363,0.15948396671627363
magnus,populus,bonus,0.1594468307744643,0.1594468307744643
homo,magnus,credo,0.1592885906746534,0.1592885906746534
pars,uir,totus,0.159273388650859,0.159273388650859
nomen,primus,uita,0.15924253871964683,0.15924253871964683
homo,uenio,primus,0.15916210163156363,0.15916210163156363
dies,bellum,ago,0.1591499932729299,0.1591499932729299
dies,uita,bonus,0.1591181624463826,0.1591181624463826
tempus,uerbum,credo,0.15910168068966613,0.15910168068966613
locus,totus,populus,0.15909945725052824,0.15909945725052824
uir,terra,manus,0.15908752000518697,0.15908752000518697
uita,manus,credo,0.15899426198057806,0.15899426198057806
unus,uenio,terra,0.158984654655754,0.158984654655754
homo,nomen,uir,0.15893450715105054,0.15893450715105054
uolo,primus,uita,0.15893316241126867,0.15893316241126867
deus,unus,nomen,0.15892691241936655,0.15892691241936655
unus,dies,animus,0.1589157426232291,0.1589157426232291
unus,locus,genus,0.1588964745158361,0.1588964745158361
animus,ago,uis,0.15888893997455453,0.15888893997455453
unus,primus,uirtus,0.15886182023355042,0.15886182023355042
uir,primus,terra,0.15882276276181004,0.15882276276181004
unus,populus,bonus,0.15881778633645632,0.15881778633645632
locus,animus,credo,0.1587361441819507,0.1587361441819507
magnus,pars,manus,0.1587306625096217,0.1587306625096217
pars,nomen,manus,0.1587259477918924,0.1587259477918924
uerbum,uir,uis,0.1587124598674676,0.1587124598674676
magnus,uenio,terra,0.1585851417352288,0.1585851417352288
dies,manus,populus,0.15855864149209964,0.15855864149209964
deus,uolo,totus,0.15855666975333513,0.15855666975333513
pars,nomen,uenio,0.15852757124356615,0.15852757124356615
pars,totus,terra,0.1584924526654661,0.1584924526654661
uolo,populus,uis,0.15845590080973548,0.15845590080973548
dies,tempus,genus,0.15844858271372286,0.15844858271372286
totus,terra,bonus,0.15833023391552803,0.15833023391552803
unus,locus,uirtus,0.1583140298796557,0.1583140298796557
homo,uolo,tempus,0.15831149938420908,0.15831149938420908
ago,totus,genus,0.1583003983789491,0.1583003983789491
deus,dies,uita,0.15829432552911632,0.15829432552911632
homo,locus,uenio,0.15828830055963633,0.15828830055963633
homo,primus,uis,0.1582128579682953,0.1582128579682953
magnus,uenio,uerbum,0.15820767829479498,0.15820767829479498
unus,dies,genus,0.15819063133770594,0.15819063133770594
uenio,ago,populus,0.15817976247920926,0.15817976247920926
homo,locus,tempus,0.1581356375512805,0.1581356375512805
ago,uirtus,uis,0.1581179858659501,0.1581179858659501
ago,uita,manus,0.15811471177558556,0.15811471177558556
magnus,pater,ago,0.1580496081519131,0.1580496081519131
deus,uir,totus,0.15802642224468805,0.15802642224468805
tempus,primus,bonus,0.15795979161015136,0.15795979161015136
homo,dies,terra,0.15795238181575588,0.15795238181575588
magnus,uir,populus,0.15793620956461596,0.15793620956461596
homo,manus,credo,0.15788702596949744,0.15788702596949744
magnus,tempus,uir,0.15785225368433553,0.15785225368433553
deus,unus,tempus,0.1578096846576491,0.1578096846576491
magnus,totus,bonus,0.15778035763142656,0.15778035763142656
locus,populus,uis,0.1577271854826988,0.1577271854826988
terra,manus,bonus,0.15766589526335625,0.15766589526335625
pater,nomen,ago,0.15758142667185115,0.15758142667185115
nomen,genus,credo,0.157570874889236,0.157570874889236
nomen,uir,populus,0.15753644602541939,0.15753644602541939
locus,pars,terra,0.15753320475229377,0.15753320475229377
totus,terra,credo,0.15750696058705838,0.15750696058705838
nomen,primus,bonus,0.15748569778848956,0.15748569778848956
unus,animus,uenio,0.1574760501829462,0.1574760501829462
unus,ago,genus,0.15745098726423412,0.15745098726423412
locus,dies,uita,0.15742745708164368,0.15742745708164368
nomen,totus,populus,0.15741729750205022,0.15741729750205022
unus,credo,uis,0.15740783040540435,0.15740783040540435
pars,ago,genus,0.15738364858191414,0.15738364858191414
locus,terra,populus,0.1573576839603218,0.1573576839603218
uolo,terra,uis,0.15733014642996085,0.15733014642996085
uerbum,uir,populus,0.15732376182009933,0.15732376182009933
nomen,totus,uita,0.15727911922234356,0.15727911922234356
locus,primus,uirtus,0.15721934614505392,0.15721934614505392
unus,nomen,uirtus,0.15720856477213688,0.15720856477213688
homo,dies,uita,0.15716796668019234,0.15716796668019234
deus,homo,uolo,0.15716271093338544,0.15716271093338544
totus,terra,populus,0.15714831032974194,0.15714831032974194
corpus,primus,terra,0.15711903594680549,0.15711903594680549
locus,populus,bonus,0.15710705280271514,0.15710705280271514
deus,uenio,uir,0.15706895540847077,0.15706895540847077
deus,nomen,totus,0.15705251755455885,0.15705251755455885
uenio,manus,uirtus,0.15701916496594287,0.15701916496594287
unus,uenio,uita,0.15698272828959303,0.15698272828959303
homo,primus,populus,0.15695379739374732,0.15695379739374732
uolo,uir,populus,0.15694983424036635,0.15694983424036635
tempus,rex,primus,0.15690641740307587,0.15690641740307587
unus,terra,credo,0.15690138106048537,0.15690138106048537
unus,animus,ago,0.1569009767394035,0.1569009767394035
deus,unus,corpus,0.15687888146391052,0.15687888146391052
homo,ago,manus,0.1568491264448565,0.1568491264448565
magnus,nomen,manus,0.15683931637453358,0.15683931637453358
uenio,corpus,primus,0.15682459918118835,0.15682459918118835
animus,primus,ago,0.15682117221406772,0.15682117221406772
uir,credo,bonus,0.15678148459295654,0.15678148459295654
magnus,credo,uis,0.15670496055838098,0.15670496055838098
unus,dies,uirtus,0.1566523361008842,0.1566523361008842
nomen,uerbum,bonus,0.1566415712765873,0.1566415712765873
locus,animus,manus,0.15662508247289214,0.15662508247289214
uenio,uir,populus,0.1565642354336405,0.1565642354336405
homo,ago,populus,0.15655616621793322,0.15655616621793322
homo,uir,totus,0.156545063781156,0.156545063781156
homo,unus,manus,0.156517888171971,0.156517888171971
magnus,pars,totus,0.15649182517947646,0.15649182517947646
tempus,uerbum,manus,0.15648809999316182,0.15648809999316182
uolo,pars,manus,0.15641091866060552,0.15641091866060552
locus,manus,uirtus,0.15640871005994447,0.15640871005994447
unus,pars,uenio,0.15640791459474546,0.15640791459474546
nomen,uerbum,uis,0.15639619977282307,0.15639619977282307
magnus,tempus,uerbum,0.156387688950478,0.156387688950478
uerbum,primus,populus,0.156357033094004,0.156357033094004
uolo,uenio,uita,0.15634574120545067,0.15634574120545067
tempus,ago,uirtus,0.15633998530077828,0.15633998530077828
locus,uenio,populus,0.15633822925196517,0.15633822925196517
magnus,tempus,terra,0.1563356268155198,0.1563356268155198
uenio,primus,genus,0.15629829616233776,0.15629829616233776
deus,uolo,terra,0.1562847359826717,0.1562847359826717
uolo,credo,uis,0.15627523468675364,0.15627523468675364
magnus,nomen,uerbum,0.15627124880403395,0.15627124880403395
uerbum,ago,terra,0.15626054116504615,0.15626054116504615
nomen,totus,bonus,0.15615806517782754,0.15615806517782754
unus,uolo,uita,0.1561307162048728,0.1561307162048728
pars,tempus,credo,0.1560505854571378,0.1560505854571378
animus,uenio,ago,0.15604343983390334,0.15604343983390334
uolo,dies,pater,0.1560431777544386,0.1560431777544386
pars,primus,credo,0.15603051974743012,0.15603051974743012
uolo,terra,bonus,0.15602238435078672,0.15602238435078672
uenio,uerbum,uita,0.1560172094735416,0.1560172094735416
nomen,primus,uirtus,0.15598383829957185,0.15598383829957185
unus,magnus,terra,0.15596616127394056,0.15596616127394056
uir,populus,bonus,0.15593533633154033,0.15593533633154033
corpus,primus,manus,0.15592095595381894,0.15592095595381894
unus,terra,populus,0.1558939421851977,0.1558939421851977
tempus,uerbum,bonus,0.1558867137647181,0.1558867137647181
homo,uolo,uir,0.15585984549952586,0.15585984549952586
dies,uerbum,terra,0.15584990133938853,0.15584990133938853
deus,uolo,bonus,0.15578757370594626,0.15578757370594626
deus,tempus,uir,0.15576873597059454,0.15576873597059454
dies,corpus,terra,0.15575999078080366,0.15575999078080366
uerbum,manus,bonus,0.15575710225816283,0.15575710225816283
tempus,nomen,animus,0.15573715662019588,0.15573715662019588
uolo,pater,ago,0.15571708150133248,0.15571708150133248
dies,pater,credo,0.15566599354073576,0.15566599354073576
deus,unus,credo,0.15563011970987461,0.15563011970987461
tempus,uir,terra,0.15562031849240496,0.15562031849240496
corpus,primus,ago,0.15561943054094657,0.15561943054094657
deus,totus,manus,0.1556159721420438,0.1556159721420438
terra,manus,uirtus,0.15560168775580907,0.15560168775580907
deus,dies,populus,0.1555682783485403,0.1555682783485403
homo,uerbum,totus,0.1555607293653009,0.1555607293653009
deus,uir,primus,0.15554996517333802,0.15554996517333802
primus,totus,uita,0.15547859485892485,0.15547859485892485
uolo,animus,credo,0.15546259854769437,0.15546259854769437
pars,rex,primus,0.15542976996172922,0.15542976996172922
deus,uenio,totus,0.15542145126009882,0.15542145126009882
unus,terra,uis,0.155420846293674,0.155420846293674
homo,tempus,nomen,0.15540121479495594,0.15540121479495594
homo,magnus,populus,0.15532425333664937,0.15532425333664937
pars,totus,manus,0.15531204301192547,0.15531204301192547
dies,tempus,uirtus,0.15521902464025011,0.15521902464025011
uenio,terra,bonus,0.1552160533327875,0.1552160533327875
primus,uita,credo,0.15519282910964294,0.15519282910964294
pars,dies,populus,0.15517918724187563,0.15517918724187563
nomen,terra,uis,0.15517055609520566,0.15517055609520566
deus,uenio,uis,0.15516546036157985,0.15516546036157985
magnus,dies,uirtus,0.15515525709452152,0.15515525709452152
homo,uolo,uenio,0.15513474910941394,0.15513474910941394
homo,magnus,uerbum,0.1550559725344975,0.1550559725344975
unus,totus,genus,0.15505459747992623,0.15505459747992623
deus,dies,nomen,0.15504165041651768,0.15504165041651768
tempus,uita,credo,0.15504042265177642,0.15504042265177642
homo,corpus,primus,0.15502699264162945,0.15502699264162945
locus,rex,ago,0.15500049819986933,0.15500049819986933
uir,primus,bonus,0.1549586238190282,0.1549586238190282
animus,uerbum,ago,0.15495230999304388,0.15495230999304388
pars,uenio,uis,0.15487743259405734,0.15487743259405734
nomen,terra,uirtus,0.15487651598854418,0.15487651598854418
unus,tempus,bonus,0.15487008175231903,0.15487008175231903
deus,uolo,locus,0.15486631670794293,0.15486631670794293
deus,uenio,credo,0.1548626960550581,0.1548626960550581
deus,unus,magnus,0.15482006040916707,0.15482006040916707
totus,bonus,uis,0.15479199204520583,0.15479199204520583
unus,nomen,uita,0.15474077258922103,0.15474077258922103
homo,uerbum,uir,0.15467518621215826,0.15467518621215826
locus,uerbum,manus,0.15464203988981998,0.15464203988981998
nomen,ago,uirtus,0.1545994718523071,0.1545994718523071
pars,uenio,totus,0.15459634950114298,0.15459634950114298
homo,bonus,uis,0.1545441579683572,0.1545441579683572
magnus,animus,ago,0.15452833832897528,0.15452833832897528
dies,pater,uenio,0.1545109972442155,0.1545109972442155
locus,pars,credo,0.15447973566538936,0.15447973566538936
rex,ago,terra,0.15447858308948875,0.15447858308948875
homo,nomen,bonus,0.15436715720302324,0.15436715720302324
deus,dies,corpus,0.15429799950551853,0.15429799950551853
dies,uerbum,uirtus,0.15426380204010326,0.15426380204010326
uolo,nomen,populus,0.15425516376899479,0.15425516376899479
pars,uir,uis,0.15425006270543673,0.15425006270543673
magnus,uerbum,uir,0.15423058142387974,0.15423058142387974
uolo,nomen,animus,0.15422231716643214,0.15422231716643214
uolo,animus,uis,0.1542157944404221,0.1542157944404221
unus,animus,credo,0.15420264569195413,0.15420264569195413
homo,uenio,credo,0.1541995951638884,0.1541995951638884
uolo,animus,uerbum,0.15417221809556064,0.15417221809556064
tempus,animus,credo,0.15416094323288546,0.15416094323288546
dies,animus,bonus,0.1541362426554611,0.1541362426554611
locus,pars,uerbum,0.15410250898377062,0.15410250898377062
uolo,uerbum,manus,0.15404597950538892,0.15404597950538892
deus,tempus,credo,0.15403675571038014,0.15403675571038014
deus,uolo,uerbum,0.15403254731223273,0.15403254731223273
deus,unus,pars,0.1540201126043537,0.1540201126043537
deus,unus,bonus,0.15400270942324848,0.15400270942324848
uenio,terra,uis,0.15398939801418018,0.15398939801418018
deus,primus,bonus,0.15397800697487699,0.15397800697487699
tempus,manus,uirtus,0.15397176382456979,0.15397176382456979
magnus,pars,uenio,0.15392767441795713,0.15392767441795713
deus,manus,bonus,0.1538835388004927,0.1538835388004927
deus,locus,manus,0.15385820369732933,0.15385820369732933
tempus,corpus,manus,0.15384830655102907,0.15384830655102907
unus,uita,credo,0.15375524841242078,0.15375524841242078
unus,ago,uirtus,0.15374086540728532,0.15374086540728532
unus,animus,uir,0.1537331332130634,0.1537331332130634
dies,uenio,genus,0.15367625640502203,0.15367625640502203
rex,primus,populus,0.15367504405124194,0.15367504405124194
magnus,rex,ago,0.15367482879163835,0.15367482879163835
deus,uolo,uir,0.15361995207801876,0.15361995207801876
tempus,uerbum,uis,0.15355348613432185,0.15355348613432185
tempus,animus,primus,0.15354412482400143,0.15354412482400143
uolo,uenio,populus,0.15351701280968447,0.15351701280968447
tempus,ago,genus,0.15348498249807846,0.15348498249807846
homo,magnus,totus,0.15347579382106208,0.15347579382106208
locus,terra,uirtus,0.1534548490824434,0.1534548490824434
locus,terra,bonus,0.1534222798625453,0.1534222798625453
magnus,pars,uir,0.1533886044294572,0.1533886044294572
deus,unus,uerbum,0.1533501595814774,0.1533501595814774
nomen,uir,genus,0.15333636361246245,0.15333636361246245
magnus,terra,bonus,0.15333509670496717,0.15333509670496717
unus,magnus,credo,0.15329483516397208,0.15329483516397208
uolo,ago,uita,0.15328491593245494,0.15328491593245494
dies,uenio,uirtus,0.15325898512925476,0.15325898512925476
uolo,totus,populus,0.15325793197242818,0.15325793197242818
homo,uolo,manus,0.15325320159103087,0.15325320159103087
tempus,totus,bonus,0.15323727546937566,0.15323727546937566
magnus,uir,credo,0.15323543024786107,0.15323543024786107
dies,uerbum,genus,0.15323195504463843,0.15323195504463843
uolo,uerbum,populus,0.15318882870809858,0.15318882870809858
uir,populus,uis,0.153159377861467,0.153159377861467
dies,corpus,ago,0.15309976772652814,0.15309976772652814
homo,uolo,populus,0.153086838263867,0.153086838263867
nomen,uita,credo,0.15308540664613146,0.15308540664613146
deus,rex,ago,0.15302258604688013,0.15302258604688013
locus,animus,uir,0.15297113069365284,0.15297113069365284
unus,magnus,uenio,0.15295437343818302,0.15295437343818302
magnus,credo,bonus,0.15292727222452632,0.15292727222452632
unus,pars,manus,0.1529229610466699,0.1529229610466699
magnus,primus,genus,0.15289810959910288,0.15289810959910288
locus,pars,populus,0.15289412187057216,0.15289412187057216
unus,uenio,corpus,0.15288677132773473,0.15288677132773473
homo,populus,bonus,0.15282764983018288,0.15282764983018288
uolo,magnus,animus,0.1527893594025837,0.1527893594025837
uir,credo,uis,0.15277862021422384,0.15277862021422384
homo,uerbum,uis,0.15270310795870293,0.15270310795870293
uolo,dies,corpus,0.1526906348322785,0.1526906348322785
homo,uir,primus,0.1526849988507416,0.1526849988507416
deus,uenio,uerbum,0.1526790086073462,0.1526790086073462
homo,locus,manus,0.1526761200665481,0.1526761200665481
ago,manus,populus,0.15265049223869642,0.15265049223869642
deus,tempus,nomen,0.15264895434632098,0.15264895434632098
nomen,credo,uis,0.1526476193770935,0.1526476193770935
primus,uita,manus,0.15264144832692955,0.15264144832692955
tempus,terra,uis,0.15263204830437516,0.15263204830437516
animus,uir,ago,0.15258587822583256,0.15258587822583256
deus,uenio,bonus,0.1525484724503513,0.1525484724503513
uolo,animus,uir,0.15249300815731787,0.15249300815731787
magnus,terra,populus,0.15244847806887668,0.15244847806887668
deus,magnus,terra,0.1524213062478057,0.1524213062478057
tempus,nomen,uirtus,0.15238771411303986,0.15238771411303986
uolo,tempus,uita,0.15235952714341633,0.15235952714341633
uolo,pars,uerbum,0.15233793645833427,0.15233793645833427
uerbum,ago,genus,0.15231766309818864,0.15231766309818864
animus,uenio,uerbum,0.15230039871874834,0.15230039871874834
homo,primus,manus,0.15225868054168631,0.15225868054168631
uir,bonus,uis,0.15221972883390603,0.15221972883390603
deus,rex,primus,0.1522188434307096,0.1522188434307096
unus,magnus,manus,0.15215763204734933,0.15215763204734933
dies,animus,totus,0.1519961626259479,0.1519961626259479
pars,corpus,primus,0.15199303595655755,0.15199303595655755
dies,animus,credo,0.1519877916666379,0.1519877916666379
pars,uerbum,uis,0.1519792500163787,0.1519792500163787
pars,nomen,credo,0.15191941906384937,0.15191941906384937
pater,uenio,manus,0.151892835725714,0.151892835725714
uerbum,ago,uita,0.1518721445598024,0.1518721445598024
tempus,rex,ago,0.1518599803201515,0.1518599803201515
uolo,animus,primus,0.15185804152633786,0.15185804152633786
dies,bellum,manus,0.1518478606660183,0.1518478606660183
homo,tempus,credo,0.15183125363154487,0.15183125363154487
pater,manus,credo,0.15182893527892988,0.15182893527892988
dies,populus,uirtus,0.151819163715288,0.151819163715288
uolo,dies,uirtus,0.1518170885044676,0.1518170885044676
primus,genus,credo,0.1518015744548537,0.1518015744548537
unus,nomen,corpus,0.15178346218092792,0.15178346218092792
magnus,primus,uirtus,0.1517749538094159,0.1517749538094159
magnus,dies,animus,0.15172796772113983,0.15172796772113983
locus,tempus,populus,0.1517001273348751,0.1517001273348751
uolo,uerbum,uita,0.15168706629673542,0.15168706629673542
locus,uerbum,populus,0.15165118086110158,0.15165118086110158
homo,ago,terra,0.15164560745613964,0.15164560745613964
rex,primus,credo,0.15164351031106074,0.15164351031106074
homo,dies,pater,0.15158132026066784,0.15158132026066784
tempus,totus,uita,0.15154553152497405,0.15154553152497405
tempus,uir,uis,0.15154508056688087,0.15154508056688087
homo,uir,ago,0.15153264229628544,0.15153264229628544
locus,totus,genus,0.15148862487576406,0.15148862487576406
dies,pater,bonus,0.15147803313504368,0.15147803313504368
dies,rex,terra,0.15143894168972458,0.15143894168972458
pars,tempus,genus,0.15143170299575415,0.15143170299575415
nomen,ago,populus,0.1513579087612112,0.1513579087612112
populus,bonus,uis,0.15134998715951975,0.15134998715951975
magnus,corpus,primus,0.15134427161311154,0.15134427161311154
unus,pars,populus,0.15131172430313167,0.15131172430313167
magnus,nomen,bonus,0.15125370654617865,0.15125370654617865
locus,primus,uita,0.15123485253348057,0.15123485253348057
manus,credo,uirtus,0.15123084477431692,0.15123084477431692
pars,dies,credo,0.15120629265264987,0.15120629265264987
totus,populus,bonus,0.15118798385119614,0.15118798385119614
uerbum,uir,manus,0.15117020780108403,0.15117020780108403
uerbum,totus,uis,0.15116182810006787,0.15116182810006787
uolo,tempus,populus,0.15114833352641235,0.15114833352641235
locus,uirtus,uis,0.15114729735804103,0.15114729735804103
pars,ago,bonus,0.15111766240568197,0.15111766240568197
dies,nomen,animus,0.15106768795040737,0.15106768795040737
magnus,uerbum,totus,0.15106011167672212,0.15106011167672212
nomen,uenio,bonus,0.1510486444939021,0.1510486444939021
homo,totus,credo,0.1510440647247485,0.1510440647247485
locus,animus,primus,0.15094738581425074,0.15094738581425074
pars,uenio,uir,0.15093820798536567,0.15093820798536567
magnus,nomen,populus,0.15092506212254703,0.15092506212254703
bellum,ago,uis,0.15091516708005864,0.15091516708005864
pars,ago,credo,0.15089656304184834,0.15089656304184834
nomen,uenio,genus,0.15088193898517832,0.15088193898517832
deus,nomen,terra,0.15087596813845688,0.15087596813845688
locus,tempus,bonus,0.15087464902740208,0.15087464902740208
animus,manus,uis,0.15086011644339598,0.15086011644339598
uerbum,manus,uis,0.150843441168499,0.150843441168499
uenio,ago,uita,0.1508290815075633,0.1508290815075633
homo,tempus,totus,0.15082853454782333,0.15082853454782333
primus,terra,uirtus,0.15081533561210353,0.15081533561210353
nomen,uerbum,genus,0.150790044178049,0.150790044178049
ago,terra,uita,0.1507660536501177,0.1507660536501177
rex,nomen,terra,0.15076043722904348,0.15076043722904348
magnus,tempus,bonus,0.15072901521068802,0.15072901521068802
deus,dies,animus,0.15072564595423776,0.15072564595423776
uerbum,totus,credo,0.15071036847776892,0.15071036847776892
deus,uerbum,bonus,0.15070638445965495,0.15070638445965495
homo,uerbum,populus,0.15070545585142167,0.15070545585142167
deus,dies,uirtus,0.15068775582636357,0.15068775582636357
locus,animus,uis,0.15067873861662193,0.15067873861662193
unus,uolo,uirtus,0.15066800258150448,0.15066800258150448
deus,magnus,tempus,0.1506677654148707,0.1506677654148707
unus,pars,uerbum,0.1506597522754829,0.1506597522754829
deus,uolo,credo,0.15064639818444137,0.15064639818444137
unus,tempus,populus,0.15061463586012092,0.15061463586012092
locus,ago,uita,0.15060268426687365,0.15060268426687365
dies,rex,manus,0.15059539338152045,0.15059539338152045
tempus,rex,nomen,0.15059274045883164,0.15059274045883164
unus,corpus,manus,0.15059192237308186,0.15059192237308186
uerbum,ago,uirtus,0.15056882518586612,0.15056882518586612
locus,dies,rex,0.15056110856502788,0.15056110856502788
homo,nomen,uis,0.15044567693094085,0.15044567693094085
deus,homo,bonus,0.1504250125037525,0.1504250125037525
primus,terra,uita,0.1504223894045844,0.1504223894045844
dies,animus,uita,0.15040991396934172,0.15040991396934172
uenio,corpus,manus,0.1503583635771302,0.1503583635771302
tempus,credo,uis,0.15034731440852464,0.15034731440852464
dies,uita,uis,0.1503357651000949,0.1503357651000949
locus,animus,uerbum,0.15031281053558818,0.15031281053558818
nomen,terra,populus,0.15028216468326733,0.15028216468326733
deus,homo,credo,0.15027864522589077,0.15027864522589077
homo,uenio,bonus,0.1502745287354526,0.1502745287354526
uerbum,manus,credo,0.1502515204066002,0.1502515204066002
homo,uir,bonus,0.15024129865555527,0.15024129865555527
nomen,uerbum,uita,0.15023067142554702,0.15023067142554702
pars,terra,manus,0.15022002785571664,0.15022002785571664
magnus,ago,genus,0.1501898098777322,0.1501898098777322
ago,bonus,uirtus,0.15013951205627346,0.15013951205627346
uolo,nomen,uita,0.15012669482626062,0.15012669482626062
animus,uenio,uir,0.1501187039370937,0.1501187039370937
dies,uir,uita,0.15009318804704053,0.15009318804704053
deus,pars,uis,0.15006082000352283,0.15006082000352283
uerbum,uita,bonus,0.1500130877735833,0.1500130877735833
tempus,uir,populus,0.1499706346826439,0.1499706346826439
ago,uita,uis,0.1499681630668572,0.1499681630668572
unus,ago,uita,0.14994198714283813,0.14994198714283813
uolo,locus,uirtus,0.14994177236446615,0.14994177236446615
deus,locus,uis,0.1499145398817692,0.1499145398817692
pater,ago,credo,0.14990848646242289,0.14990848646242289
locus,credo,uirtus,0.14989620114977986,0.14989620114977986
unus,nomen,animus,0.1498607838119253,0.1498607838119253
uolo,uir,terra,0.14986050614890858,0.14986050614890858
dies,uita,populus,0.1498384339781456,0.1498384339781456
deus,primus,populus,0.1498058298325236,0.1498058298325236
nomen,manus,uirtus,0.14976559526689437,0.14976559526689437
