score,score_label,auc_raw,mean_christian,mean_non_christian,flipped,auc_aligned,mean_diff_raw,mean_diff_aligned
score_nb_logit,NB,0.9631716967243283,29.682524073710454,-21.914270205029656,FALSE,0.9631716967243283,51.596794278740106,51.596794278740106
score_ridge_logit,Elastic net,0.9780318365844681,0.8157624086654561,-3.0908639923794055,FALSE,0.9780318365844681,3.9066264010448615,3.9066264010448615
score_svm_logit,SVM,0.9813213102686786,4.117329694766727,-4.390694624228158,FALSE,0.9813213102686786,8.508024318994885,8.508024318994885
score_xgb_logit,XGBoost,0.9642988590357011,2.6145280307356225,-3.8618564485745352,FALSE,0.9642988590357011,6.476384479310157,6.476384479310157
score_lgb_logit,LightGBM,0.9677953625322047,2.2335264773192556,-3.8109493219667128,FALSE,0.9677953625322047,6.044475799285968,6.044475799285968
score_bert_logit,Latin BERT,0.9349466323150534,3.5437893716504854,-3.75161275744274,FALSE,0.9349466323150534,7.295402129093225,7.295402129093225
